TIME,year,month,T#BE#burro,T#DE#burro,T#ES#burro,T#FR#burro,T#IE#burro,T#NL#burro,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2021-04-05,2021,4,416.51,403.71,350.71,400.13,329.8,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-12,2021,4,421.98,406.86,356.07,409.64,332.79,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-19,2021,4,422.65,407.0,363.14,415.24,335.78,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-26,2021,4,421.25,403.0,370.28,420.5,346.46,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-03,2021,5,418.23,401.14,377.93,423.87,354.14,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-10,2021,5,414.07,402.0,381.22,429.04,361.83,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-17,2021,5,412.26,400.43,386.8,431.14,369.51,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-24,2021,5,411.02,400.57,389.64,433.03,377.2,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-31,2021,5,409.92,401.14,391.88,436.83,384.06,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-07,2021,6,407.89,399.86,390.97,439.96,390.92,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-14,2021,6,405.5,401.0,391.67,442.87,390.09,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-21,2021,6,404.12,400.29,390.1,446.69,389.27,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-28,2021,6,402.24,399.86,392.41,443.31,389.77,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-05,2021,7,399.16,397.71,396.02,439.76,390.26,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-12,2021,7,396.12,,398.74,435.3,390.76,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-19,2021,7,392.42,,401.61,428.84,392.09,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-26,2021,7,390.0,390.0,403.64,424.43,390.78,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-02,2021,8,389.43,388.71,404.99,418.39,389.47,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-09,2021,8,389.69,389.71,416.11,411.86,388.16,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-16,2021,8,392.1,388.86,418.87,409.99,385.53,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-23,2021,8,394.83,391.86,423.82,407.64,,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-30,2021,8,397.87,394.14,423.86,406.4,379.84,,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-09-06,2021,9,402.19,397.86,426.74,405.7,376.78,395.29,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-09-13,2021,9,406.7,404.86,430.06,404.24,376.35,401.29,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-09-20,2021,9,411.99,408.29,432.51,404.07,375.92,407.43,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-09-27,2021,9,417.68,416.57,427.04,405.01,378.2,414.14,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-10-04,2021,10,425.57,422.43,428.95,409.44,380.48,424.71,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
