TIME,year,month,T#AT#pigmeat_e,T#BE#pigmeat_e,T#DE#pigmeat_e,T#DK#pigmeat_e,T#EL#pigmeat_e,T#ES#pigmeat_e,T#FI#pigmeat_e,T#FR#pigmeat_e,T#IE#pigmeat_e,T#LU#pigmeat_e,T#NL#pigmeat_e,T#PT#pigmeat_e,T#SE#pigmeat_e,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2009-02-16,2009,2,133.81,127.53,139.92,117.5,193.81,130.61,150.86,124.71,128.69,141.64,123.73,140.0,125.31,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-02-23,2009,2,133.16,126.74,139.44,116.52,192.0,131.29,150.62,125.43,128.74,141.33,122.64,140.29,124.82,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-03-02,2009,3,133.16,126.54,139.49,115.55,189.97,132.68,150.22,126.57,128.77,140.93,122.62,141.57,124.16,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-03-09,2009,3,133.05,126.6,139.6,114.68,187.84,135.5,149.88,127.71,128.87,141.06,122.61,143.71,123.86,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-03-16,2009,3,132.93,126.53,139.9,113.98,185.85,138.57,149.38,129.0,129.48,141.4,122.84,146.29,124.11,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-03-23,2009,3,133.38,126.84,140.36,113.46,182.61,141.51,148.67,130.57,130.09,141.89,123.17,148.86,124.31,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-03-30,2009,3,133.78,127.54,141.13,114.08,178.84,144.18,148.08,132.29,130.67,142.79,124.29,151.29,124.7,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-04-06,2009,4,134.35,128.8,142.08,115.08,175.09,146.25,147.57,133.29,131.03,143.57,125.69,153.14,125.93,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-04-13,2009,4,134.97,130.33,143.24,116.47,171.6,147.57,146.9,134.29,131.09,144.49,127.2,154.29,127.41,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-04-20,2009,4,136.15,132.37,144.63,117.85,168.79,148.9,146.57,134.86,131.7,145.94,128.59,154.86,129.24,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-04-27,2009,4,137.41,134.09,145.78,119.54,166.03,149.05,146.53,135.43,132.35,147.27,130.1,155.0,131.28,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-05-04,2009,5,137.6,135.21,146.3,121.24,163.39,149.07,146.54,135.86,133.53,147.83,130.82,155.0,132.58,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-05-11,2009,5,137.87,136.19,147.02,122.74,161.53,148.76,146.5,135.86,135.23,148.3,131.51,154.86,133.88,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-05-18,2009,5,138.75,137.16,148.09,123.82,160.74,148.33,146.67,135.57,136.93,149.33,132.46,154.71,135.23,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-05-25,2009,5,140.18,138.27,149.17,125.0,159.12,148.18,146.62,135.43,138.64,150.67,133.78,155.0,136.04,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-06-01,2009,6,141.2,138.69,149.57,126.22,157.96,148.57,146.52,135.43,140.38,151.26,134.22,155.86,136.71,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-06-08,2009,6,141.14,138.73,149.91,127.44,156.89,149.09,146.17,135.43,141.59,151.47,134.49,156.71,137.4,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-06-15,2009,6,141.76,139.06,151.02,128.35,157.34,150.09,145.91,135.86,142.72,152.36,135.15,,137.37,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-06-22,2009,6,143.66,140.39,153.12,129.53,158.15,,,137.0,143.34,154.5,137.07,159.57,136.86,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-06-29,2009,6,145.38,141.97,154.83,130.7,160.11,,145.54,,143.44,156.44,139.4,161.86,136.56,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-07-06,2009,7,146.24,142.33,155.34,132.23,162.53,,145.18,,143.09,157.07,140.36,164.86,136.09,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-07-13,2009,7,146.45,142.26,155.93,133.0,166.19,161.3,144.93,142.86,142.46,157.46,140.67,167.71,135.77,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-07-20,2009,7,147.64,143.09,157.32,133.35,169.52,164.12,144.65,144.0,141.8,158.27,142.16,170.0,136.09,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-07-27,2009,7,149.33,143.81,158.44,133.7,172.95,166.75,144.66,145.0,140.84,159.0,143.42,172.29,137.14,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-08-03,2009,8,150.38,144.37,158.99,133.68,175.17,168.83,144.35,145.14,139.6,159.04,144.09,174.14,138.82,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-08-10,2009,8,150.71,144.37,159.04,133.39,177.04,169.23,144.19,144.29,138.33,158.41,144.07,174.86,140.98,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-08-17,2009,8,151.07,144.01,159.1,133.11,178.06,168.12,144.03,142.43,137.06,158.14,143.64,174.43,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-08-24,2009,8,151.73,144.57,159.67,132.46,178.88,166.22,143.92,140.57,136.26,158.64,144.02,173.0,145.45,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-08-31,2009,8,152.28,145.11,159.72,132.1,178.7,163.7,143.89,139.71,135.71,158.9,144.4,170.57,147.75,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-09-07,2009,9,151.91,144.5,158.72,131.74,178.29,161.1,143.87,139.14,134.59,158.41,143.57,168.14,149.72,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-09-14,2009,9,150.94,143.37,157.2,131.39,177.29,157.82,143.71,138.14,133.72,157.36,142.05,164.86,151.12,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-09-21,2009,9,148.86,141.51,155.12,131.01,176.3,154.09,143.62,137.0,132.6,155.54,140.06,161.0,151.94,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-09-28,2009,9,146.84,139.61,152.87,130.22,175.38,150.8,143.44,135.71,131.62,153.91,137.99,157.29,152.35,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-10-05,2009,10,144.31,,150.17,129.05,174.64,147.94,143.23,134.14,130.65,151.5,135.54,153.71,152.58,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-10-12,2009,10,141.17,134.66,147.06,127.36,173.06,144.4,142.82,131.86,129.08,148.44,132.55,149.43,152.22,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-10-19,2009,10,138.17,131.83,143.83,125.29,171.52,140.8,142.18,128.71,127.51,145.36,129.17,145.71,151.73,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-10-26,2009,10,135.54,129.14,141.1,123.22,170.18,136.97,141.52,125.43,126.51,143.01,126.31,142.0,150.95,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-11-02,2009,11,132.86,127.06,139.17,120.74,169.05,133.92,140.7,122.71,125.25,141.24,124.14,139.14,149.83,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-11-09,2009,11,131.21,126.1,138.09,119.05,167.32,131.36,140.25,120.57,124.27,140.46,123.04,136.86,148.75,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-11-16,2009,11,130.09,125.23,137.29,117.77,165.91,129.97,139.62,119.0,123.19,139.37,122.09,135.71,147.88,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-11-23,2009,11,129.5,124.67,136.88,116.97,164.81,129.39,138.97,118.0,122.09,138.94,121.52,135.29,146.84,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-11-30,2009,11,129.5,124.57,136.66,116.69,164.08,129.89,138.4,117.71,121.57,138.77,121.52,136.14,145.95,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-12-07,2009,12,128.63,123.89,136.46,116.83,164.6,130.84,138.18,118.0,121.08,138.3,121.23,137.14,144.78,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-12-14,2009,12,127.75,123.81,136.45,116.45,165.41,132.04,138.4,118.29,120.55,137.91,120.83,138.14,143.4,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-12-21,2009,12,127.58,123.69,136.22,115.7,166.4,132.93,138.55,118.43,120.29,137.53,120.43,139.0,141.61,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-12-28,2009,12,127.38,122.96,135.6,114.55,168.01,133.93,138.65,118.43,120.32,136.93,119.45,139.86,139.86,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2010-01-04,2010,1,126.7,122.23,134.86,113.39,169.04,134.27,138.8,118.29,119.92,136.27,118.33,140.29,137.96,,,,,,,,,,,,
2010-01-11,2010,1,125.99,121.53,134.18,112.15,170.07,133.87,139.0,118.0,119.53,135.39,117.6,140.43,136.05,,,,,,,,,,,,
2010-01-18,2010,1,125.2,120.97,133.76,110.9,170.87,133.58,139.28,117.71,119.13,134.91,116.86,140.29,134.17,,,,,,,,,,,,
2010-01-25,2010,1,125.22,121.04,133.94,109.61,170.42,133.41,139.34,117.43,118.74,135.24,116.82,140.29,132.36,1.23,1.2,0.76,0.91,0.91,-2.45,44431.52,36546.12,41605.85,41131.08,31234.06,50150.52
2010-02-01,2010,2,126.07,121.33,134.65,109.2,169.54,133.76,139.13,117.14,118.96,135.81,117.72,140.57,131.63,1.55,1.31,0.88,1.12,1.2,-1.94,44349.33,36375.96,41594.72,40979.41,31000.2,49654.88
2010-02-08,2010,2,127.36,122.17,135.8,109.92,168.46,134.88,138.99,117.57,119.22,136.83,119.13,141.43,131.74,1.87,1.42,0.99,1.32,1.5,-1.43,44267.14,36205.8,41583.59,40827.74,30766.34,49159.24
2010-02-15,2010,2,128.68,123.21,136.96,111.03,166.76,136.61,138.78,118.86,119.44,137.89,120.58,142.71,132.19,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-02-22,2010,2,129.96,124.19,137.78,112.14,165.78,,138.52,,120.05,138.93,122.09,,132.42,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-01,2010,3,130.81,124.39,138.09,113.25,164.29,,138.38,,120.71,139.43,122.38,146.43,133.03,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-08,2010,3,131.79,124.5,138.32,114.37,162.46,144.0,138.14,123.43,121.43,139.69,122.69,148.43,132.91,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-15,2010,3,132.74,124.57,138.36,115.49,161.5,145.57,138.1,124.71,122.15,139.43,122.96,149.86,133.48,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-22,2010,3,132.64,124.57,137.96,116.26,160.28,145.95,138.09,126.0,122.4,139.03,122.7,150.0,133.79,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-29,2010,3,132.04,123.91,137.12,117.09,159.14,145.28,138.21,126.43,122.72,138.26,121.94,149.29,134.52,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-05,2010,4,131.39,123.17,136.24,117.53,158.09,143.83,137.93,125.86,123.06,137.41,121.14,148.14,134.43,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-12,2010,4,130.74,122.54,135.73,117.97,156.01,141.9,138.01,124.86,123.47,136.8,120.35,146.57,134.61,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
